@relation MLDATA

@attribute CODE numeric
@attribute SMOKING numeric
@attribute OBESITY numeric
@attribute DRINKING numeric
@attribute LACK_FRUIT numeric
@attribute LACK_EXERCISE numeric
@attribute AGE65_OVER numeric
@attribute AGE25_44 numeric
@attribute EARLY_SCHOOL_LEAVERS numeric
@attribute LOW_INCOME_HOUSEHOLD numeric
@attribute HCC_HOLDER numeric
@attribute UNEMPLOYMENT numeric
@attribute RAC_PLACE numeric
@attribute CLIENTS_WITH_CARER numeric
@attribute TOTAL_CLIENTS numeric
@attribute DIABETES numeric
@attribute MENTAL_DISEASE numeric
@attribute PSYCHOLOGICAL_DISTRESS numeric
@attribute HYPERTENSION numeric
@attribute 'AIR_ POLLUTANTS' numeric
@attribute STROKE numeric

@data
118,8.387107,28.308902,18.414341,71.691098,50.968209,20.229089,18.683985,25.213541,29.900839,3.557347,6.524507,60.263158,15.798923,16.351278,3.605043,6.257142,8.543878,22.914898,0.355224,0.671285
119,10.36017,26.634662,11.619664,73.365338,66.516554,14.426775,34.464282,16.855662,32.160011,4.776947,5.66357,82.184225,27.218935,27.032852,4.379498,5.750467,8.175322,22.651848,0.017399,0.633966
120,9.141079,17.498362,11.439931,82.501638,65.674586,15.407568,33.859459,13.776661,33.781956,5.120246,5.14725,18.853103,25.074331,23.03945,4.553079,4.928997,8.767053,23.338388,0,0.628064
121,23.891661,40.643782,25.987667,59.356218,67.30485,31.475506,16.456439,35.349446,61.262666,10.656807,9.473684,167.407407,9.929078,23.681637,4.507373,10.335028,13.182182,23.518148,0.463405,1.161879
122,16.617553,36.532242,16.495983,63.467758,65.755706,13.545211,30.013369,42.506326,40.004244,6.002709,5.525197,195.787832,8.866995,33.352705,6.329858,12.847731,11.7743,24.166463,0,1.130624
123,15.569433,36.48282,17.672783,63.51718,66.726737,17.710094,26.917557,37.700732,35.391924,5.692515,3.854862,45.789474,15.952381,27.004936,5.519122,9.664627,10.667316,21.869664,0.049556,0.888591
124,10.624228,32.704708,18.895718,67.295292,63.274446,18.072496,23.136908,30.237005,27.832316,3.467535,2.74679,83.578709,11.482434,30.430898,3.902825,8.241311,8.341964,21.52711,0,0.779732
125,6.213087,17.754379,11.25097,82.245621,58.345027,15.927306,27.998183,10.264737,26.900547,4.786803,4.285582,36.571429,23.017408,18.803933,3.845799,4.984856,7.570145,22.967625,0,0.531486
126,12.855905,30.268589,20.249726,69.731411,61.340579,29.206349,19.091523,29.188092,45.12,5.371386,3.557657,111.549006,7.903587,30.865939,3.96462,9.926371,10.188028,21.639299,0.544734,0.897202
127,13.576738,23.445377,10.218198,76.554623,69.106948,14.052484,29.306369,19.483479,40.651092,7.007113,7.439662,66.682487,11.462451,26.958876,5.498999,6.254893,10.331295,23.692199,0.597982,0.716424
128,13.82951,35.125407,13.837706,64.874593,73.331601,11.868934,28.041532,38.730113,31.180765,6.340731,3.976916,0,14.044944,24.466216,7.416671,6.774717,11.385542,22.252695,0.881969,0.837233
129,18.233385,36.96809,21.741238,63.03191,71.979894,26.508162,19.038325,37.711928,57.879656,9.015984,4.665876,0,4.92228,42.132877,3.492292,10.672275,12.02704,23.886603,44.902413,1.193805
130,20.171328,31.159985,8.502297,68.840015,80.532899,16.183361,26.180828,32.706465,64.295455,13.052661,19.616328,276.768942,17.241379,16.78085,7.432459,6.13212,21.456296,22.116637,0.101994,1.149115
131,16.368983,31.830329,8.480737,68.169671,79.717135,14.347704,25.418428,34.652508,57.152167,11.040173,11.64091,27.560288,22.770398,18.212797,7.070585,4.749109,17.47466,23.187906,0,0.998155
132,17.406378,32.256407,8.519724,67.743593,78.277567,17.539141,24.885218,36.907545,55.758974,11.971814,12.571245,48.851504,19.487179,17.98623,7.032732,5.276765,15.987617,22.844036,0,0.937185
133,11.717716,30.879062,16.197441,69.120938,56.885977,16.462961,24.155605,25.981281,41.309442,8.680099,4.764236,107.168459,18.943534,22.047599,4.29677,8.662827,10.399898,23.482812,0,0.823486
134,19.963933,29.870178,19.256519,70.129822,64.271663,39.639983,15.472165,37.218591,62.730166,9.874175,7.922824,87.981408,9.984026,23.231752,4.235535,12.23004,12.524576,23.536198,0,1.118508
135,12.409981,23.189729,13.461644,76.810271,60.490177,11.443455,45.553708,11.407403,30.61899,4.804589,6.487026,0,18.053097,22.041139,3.207068,7.769728,8.65282,22.657923,0,0.60044
136,22.080734,41.098058,24.053068,58.901942,71.559375,29.548346,17.703562,36.724563,63.398265,11.742183,7.286687,72.709163,10.118577,48.879376,4.460586,11.110743,12.856276,23.173388,1.619885,1.026143
137,16.123561,34.79709,17.829688,65.20291,62.000618,17.023256,27.579373,37.115311,39.837971,6.502186,5.659629,102.916527,11.695138,29.840726,5.540468,13.208908,12.090568,23.745013,0.089142,1.037524
138,12.623764,31.714916,6.801508,68.285084,76.809559,9.461082,28.223171,27.941681,36.81761,7.304305,6.262242,141.354372,14.987715,28.962163,9.638492,5.718098,12.247198,23.854789,0.467091,0.977523
139,14.598558,35.720277,5.573182,64.279723,77.102159,13.528631,29.286548,27.599497,47.404186,9.441767,8.926312,302.466029,13.439636,24.08955,8.079035,7.259438,13.941904,23.993297,1.295517,1.201049
140,10.780339,34.074816,14.215601,65.925184,66.081797,9.63047,26.736603,35.757836,25.186104,4.75419,2.497912,0,17.424242,26.129922,5.963476,8.526892,9.699989,21.771414,0,0.870853
141,7.528374,27.680805,5.683974,72.319195,69.061174,8.927112,30.211468,16.682824,21.875467,4.146196,2.752609,39.097744,8.815029,30.851374,6.873574,4.761589,9.439388,24.095424,0,0.641613
142,20.909258,35.437972,20.194945,64.562028,72.738972,31.920595,15.19195,39.523675,62.055856,10.0475,5.97467,15.022534,10.121457,23.32988,4.209468,10.461265,11.390723,23.469036,0.60567,1.072616
143,16.464174,34.072245,15.952261,65.927755,66.194212,21.872472,23.946459,36.582947,50.433905,8.979438,4.518204,113.022113,10.075188,35.120736,4.824776,13.604003,11.781862,23.407128,0,1.101789
144,5.243363,13.625639,14.049205,86.374361,49.915496,16.708486,22.404276,6.702633,22.315006,3.476154,5.000471,46.665331,24.287856,15.294682,3.01025,4.802098,6.679308,22.722894,0,0.535414
145,20.918605,41.917277,15.69152,58.082723,71.760448,22.749613,23.214523,42.123733,55.177479,9.410979,9.297052,137.648389,10.35818,31.750674,5.954231,13.69129,14.279068,22.189807,0,1.294139
146,12.066302,28.239241,21.785093,71.760759,57.297224,22.909267,18.485631,25.345794,37.10682,4.993188,3.284823,0,10.754717,22.07042,3.25401,7.49652,10.587501,21.609001,0,0.90538
147,17.667227,35.6122,16.137824,64.3878,66.028441,19.49212,28.442521,29.917745,45.83019,8.781925,6.747034,86.070959,7.264957,28.352803,4.917493,12.209646,11.879216,21.452308,0.010883,1.055394
148,18.693501,31.074678,14.807903,68.925322,68.721023,20.439169,25.746465,38.903513,47.790087,6.743229,6.18022,99.673687,16.266376,29.734217,5.576469,11.360803,11.098347,24.149523,0.430702,1.041738
149,15.473215,33.454493,17.712595,66.545507,73.31348,22.954743,19.415434,36.314221,47.805302,5.645396,3.463924,31.408776,22.391304,25.801912,4.477074,8.627737,9.362031,23.247056,4.444105,0.850144
150,21.418059,41.982363,18.763566,58.017637,67.78751,23.868398,21.830221,41.316302,59.582808,10.304434,7.927807,119.211514,10.451977,35.522311,5.507288,13.511673,13.347258,23.978553,0.24114,1.070908
151,19.359533,35.966437,23.630035,64.033563,74.362847,22.860014,20.844171,39.007511,60.875022,9.976003,6.268244,12.24646,9.872029,27.262244,4.109029,10.427105,12.101716,23.585404,0,0.879484
152,17.048237,28.582312,6.560992,71.417688,76.923653,10.687338,32.792624,30.667333,58.320034,11.610721,14.685665,25.893611,11.964874,30.526566,7.234246,4.377132,17.077383,24.491157,1.068693,1.046043
153,14.979902,35.958167,8.819851,64.041833,75.589031,11.963709,26.701962,32.285944,43.188299,8.727936,6.970377,70.956103,22.983871,17.379394,6.564831,4.299637,13.535502,23.555639,0,0.843589
154,10.649665,31.083848,10.151411,68.916152,69.932587,17.172927,26.075122,29.709134,36.817189,5.884064,6.650201,118.223584,7.194245,30.376216,5.702874,5.362229,10.090076,23.693016,0,0.718659
155,18.699456,34.059465,18.193334,65.940535,71.677104,16.129657,29.530721,39.877917,45.525171,5.415669,2.450802,105.872952,12.746386,32.608389,5.019946,7.239416,11.280329,23.879705,0.499786,0.968856
156,20.140954,38.982274,24.462981,61.017726,74.824686,15.849027,23.614663,40.769742,44.349037,5.012645,2.129642,26.447462,7.795699,31.699936,4.488602,7.14725,9.16347,23.635983,15.458509,0.938544
157,22.566618,44.113752,25.954009,55.886248,70.569339,18.68563,25.152386,42.039892,47.413096,8.185761,5.002892,59.459459,13.534823,45.290801,5.009971,8.471384,10.818331,23.742319,24.916811,0.979453
158,16.147268,33.199434,19.796173,66.800566,54.202822,15.612621,31.238902,26.094759,40.007232,9.091416,7.713588,58.586762,9.798271,34.097849,3.903526,12.676943,12.799519,23.383881,2.487018,1.07082
159,11.845098,34.01945,21.368462,65.98055,63.503527,15.705765,22.664016,40.176478,31.272062,4.085972,9.019351,11.463508,16.257669,15.451245,4.123192,8.05923,10.424469,22.908992,0,0.705721
160,10.50027,13.826744,10.572813,86.173256,59.946699,7.500438,57.456647,9.879598,31.730875,2.486053,3.79188,0,17.460317,9.576501,2.68298,2.93522,7.493715,23.477367,0,0.446409
161,8.671458,31.184973,19.121802,68.815027,54.642909,15.98916,23.553464,25.636449,26.772009,3.859189,2.765547,92.730662,7.889546,27.193107,2.872868,7.680418,9.440208,23.196338,1.5241,0.745524
162,13.153923,32.926143,19.452421,67.073857,64.431084,22.587526,20.704619,32.074392,41.507337,4.849995,3.15534,42.492918,19.373219,20.979479,3.903887,8.830674,10.715741,23.146589,0.586578,0.791854
163,10.584558,32.504082,10.6129,67.495918,69.319418,13.119534,28.185072,26.693783,30.634482,5.257921,3.630945,141.41122,19.904459,20.090771,5.908868,5.794083,9.863147,22.629454,1.302798,0.807771
164,14.712759,17.503524,4.497966,82.496476,71.55826,6.083813,50.77772,12.138902,35.239387,5.720713,7.507821,0,27.388535,19.047369,5.631874,3.033184,9.483726,24.950982,0.000571,0.633699
165,11.477031,33.926483,15.254818,66.073517,64.841849,10.61627,29.720624,39.471857,33.10987,4.747527,3.514107,124.481328,15.469613,26.824255,6.070303,10.209676,10.660846,23.749947,0.900483,0.891047
166,13.171867,31.370248,14.435277,68.629752,65.460663,20.743105,20.082061,39.333738,35.958904,4.655445,3.391813,95.096582,22.727273,26.598382,5.465404,4.795576,9.909559,22.533621,177.452962,0.909671
167,13.050799,35.246889,6.916123,64.753111,75.122365,7.635137,28.788921,28.601141,34.206428,6.82147,5.323724,0,26.168224,18.468413,7.185554,4.019201,12.291738,24.251558,0,1.077102
168,14.117675,18.275271,9.887518,81.724729,70.611447,16.051782,32.573589,19.835422,47.290559,6.785042,5.507155,80.10157,18.372943,27.857173,5.021103,3.810614,10.522359,24.155343,0,0.735233
169,12.722868,33.91934,18.609412,66.08066,62.708772,25.545647,20.617226,31.737114,44.955692,5.670771,4.035309,0,16.27907,25.772012,3.849056,8.986012,10.527603,23.364079,0,0.975061
170,15.009387,35.553705,8.643428,64.446295,73.005733,12.141022,31.335998,30.925582,43.073438,9.156847,7.327732,20.646148,13.277623,24.719351,7.675789,6.544329,11.818466,23.605773,1.272021,1.109365
171,19.571601,39.448911,25.8261,60.551089,72.848758,27.29021,17.727273,39.922493,61.857972,10.393013,4.578066,55.172414,13.034188,48.737478,4.536901,8.523319,10.671607,23.362286,0,1.240048
172,22.929801,43.55371,25.4134,56.44629,69.537042,22.380568,21.561274,40.557871,59.309357,11.003554,6.905404,60.507246,7.460437,55.36938,5.272041,9.388076,11.988039,23.60743,6.319575,0.894761
173,16.644487,37.967147,14.891665,62.032853,62.784763,14.466792,33.312008,28.971329,32.130227,5.548266,4.084956,133.250311,16.530278,28.177204,5.55363,11.004147,10.802427,23.591151,0,1.0213
174,13.121611,32.207286,18.918161,67.792714,64.461829,16.3828,23.944092,29.876826,37.83908,6.359971,4.502229,105.29986,6.303725,26.809209,4.999398,10.562227,12.035349,21.546451,0,0.948573
175,25.45046,47.31204,15.59702,52.68796,73.015316,21.898918,22.96793,42.782329,64.626122,11.59444,10.722101,222.886029,29.951691,31.224717,6.031808,12.838345,15.756822,23.66038,0.217996,1.615795
176,20.304844,36.80459,25.504981,63.19541,71.674189,27.479598,17.336673,37.622045,60.455827,10.814659,7.805417,18.695957,22.967033,26.504714,3.792716,10.420583,12.878714,23.628122,3.629645,0.938145
177,13.386307,24.642731,10.944879,75.357269,67.449096,13.064078,34.64466,13.401905,40.348432,4.862272,4.98986,45.413669,17.827869,22.458201,3.682821,6.175242,10.998749,24.008233,0.090318,0.594491
178,10.73203,30.770134,19.84224,69.229866,56.489237,26.926944,19.695711,26.583595,37.051015,4.230311,2.980555,62.652961,13.03781,21.468398,3.035673,8.1446,8.737677,23.376867,0.215551,0.778314
179,14.012972,27.720385,22.209663,72.279615,58.184206,21.99563,21.454583,28.739219,48.021081,6.998694,3.761819,77.922078,16.683023,27.61256,2.731986,8.535702,10.598326,23.607467,0,0.750467
180,11.049638,28.730414,13.211856,71.269586,65.384803,20.070916,23.295127,24.621213,38.233389,5.102873,4.566478,24.762908,24.519671,31.861366,4.634835,5.729245,9.459602,21.377082,0,0.740382
181,11.214692,24.797173,13.308798,75.202827,65.278837,19.398045,25.17897,22.283738,40.211765,5.794376,4.737917,0,14.206128,20.776124,4.889397,5.362887,9.58237,23.317917,0,0.691411
182,20.585871,39.335601,11.767545,60.664399,71.822686,13.161014,33.425536,34.103714,43.924616,9.437593,8.218072,209.356725,13.770795,32.761878,6.615858,11.457403,13.170153,24.216897,0.031561,1.103188
183,13.244684,25.772397,13.191809,74.227603,64.605113,19.688134,27.457012,22.493609,37.791411,5.380581,4.56345,32.855695,16.498881,29.252667,4.482232,5.511297,8.98129,22.960583,0,0.75623
184,14.251199,32.693216,20.297656,67.306784,59.725709,18.75,22.620057,30.580571,41.913124,6.580094,3.656738,0,13.461538,27.257237,2.61113,9.036741,11.076172,23.582028,0,0.746335
185,25.186989,51.893563,17.998765,48.106437,76.736308,15.102766,27.770841,53.661265,53.231158,9.282443,7.945871,41.858326,11.644833,38.338216,7.036007,14.810638,15.79806,23.895261,0.657078,1.387638
186,15.318902,29.781387,5.256504,70.218613,79.735077,11.169693,33.140624,27.195564,62.651036,12.681049,11.047652,76.664946,24.911032,24.691155,7.780411,4.298083,14.998756,24.894691,0.404478,0.952633
187,13.085743,31.057056,8.219202,68.942944,71.803638,14.682121,30.475331,27.640539,39.411986,6.633232,6.09881,35.46231,10.604027,33.580137,6.816921,6.891972,11.194883,22.061693,0.726688,0.916804
188,14.364642,33.288533,22.45223,66.711467,55.300176,16.75604,24.707375,28.553047,38.523077,5.808865,4.599311,23.523985,11.973019,31.202047,4.469166,11.927815,10.348972,23.529902,0,0.880391
189,7.318453,19.406315,15.712156,80.593685,51.235952,14.245544,34.288579,8.112341,17.67684,2.574749,4.600572,56.506078,16.728167,21.700837,2.785107,6.210111,6.748158,22.91138,0.613784,0.564879
190,16.47803,36.024231,19.685521,63.975769,64.785723,37.367592,13.732413,35.955242,59.509833,8.899297,5.638872,34.086242,9.22473,24.672247,4.232033,10.855979,11.745682,23.388007,0.1728,1.062584
191,20.836786,41.849995,23.671777,58.150005,72.002714,19.547073,22.314963,42.517565,49.659389,7.297755,3.640656,113.279593,9.242619,37.740989,4.874986,9.542287,10.601265,23.599132,2.345385,0.817432
192,9.489646,26.067685,15.677816,73.932315,59.491352,12.602225,33.931334,12.802865,21.719732,4.223246,6.458134,113.443682,24.299065,20.779322,2.972628,9.341995,9.060403,22.679529,0.002504,0.665669
193,21.694458,40.86103,20.068321,59.13897,70.281675,27.314949,18.592163,42.346527,57.010786,9.752692,8.315018,30.780781,10.238908,28.198713,5.749999,13.898,12.954289,23.915802,0,1.072548
194,12.022721,30.048072,21.827769,69.951928,55.083502,17.785745,24.467623,23.055284,36.889368,6.035098,2.557756,0,11.627907,25.149423,2.025517,7.214263,9.697996,23.476848,0,0.684435
195,14.882796,24.445479,6.507895,75.554521,76.719508,12.669284,34.733128,23.505326,49.254026,8.319627,7.66114,22.661055,13.109244,22.575215,5.808706,3.207459,12.25171,23.946515,0.599744,0.690725
196,5.163682,13.745368,16.610857,86.254632,49.906517,17.067949,22.776117,6.841489,20.479705,2.899226,4.431801,57.869634,26.483051,17.20107,2.653328,5.221717,6.670187,21.376385,0,0.563648
197,20.463922,40.078092,15.509174,59.921908,66.07903,18.731554,24.542533,35.046892,56.473969,12.181535,7.378112,100.573215,10.798122,36.550384,4.448706,14.917666,14.655221,23.689516,0.048461,1.247862
198,12.231829,33.698653,19.508663,66.301347,59.066661,20.234623,19.733672,29.260311,49.91702,9.189233,4.553818,0,16.210526,30.427559,2.545074,8.921764,11.071101,22.830282,0.698072,0.793074
199,24.013586,43.121758,17.106179,56.878242,70.997483,25.917489,20.944065,39.746203,58.341173,8.544149,4.676591,58.823529,16.07717,37.347896,5.549676,11.485909,13.65756,23.656987,3.484376,1.035534
200,21.62056,42.575905,21.514145,57.424095,74.623993,22.371073,20.071132,40.739248,50.853361,6.288738,2.871223,16.793893,19.417476,20.475328,4.799252,9.079655,11.062628,23.035278,3422.791369,0.781226
201,20.167482,34.107545,6.76845,65.892455,78.86148,11.847948,35.466267,28.664527,56.941937,11.638045,14.17823,52.991453,19.257951,19.941838,7.056371,6.137885,16.104244,24.813474,2.152528,1.200071
202,23.983499,38.791454,25.785043,61.208546,71.206782,20.661725,22.06006,33.546096,52.308034,8.042339,6.294772,56.460369,6.698565,53.703022,4.51028,8.099743,11.180019,23.421944,7.864282,0.878774
203,24.420979,41.535275,24.569696,58.464725,68.688236,32.858654,17.161689,37.290861,65.57377,11.822298,10.530173,101.831502,7.186678,46.309076,4.50814,12.408019,14.878004,23.623007,0.179403,0.987157
204,18.654882,33.703926,20.882358,66.296074,63.429237,33.779532,16.749614,34.858676,61.914672,9.44566,6.133423,67.149758,10.445469,36.791284,3.983308,10.683682,10.930306,23.542599,44.973657,1.042526
205,8.77128,16.334418,9.330139,83.665582,66.885277,13.857803,40.566626,12.289788,34.513722,5.41697,4.642243,159.061834,25.211864,20.42564,4.21846,5.483389,8.786026,22.788877,0,0.747689
206,17.150207,44.371455,17.220525,55.628545,69.406355,18.51141,25.399872,40.082682,43.77284,7.672432,5.041088,30.71389,8.362676,36.425316,5.779676,14.343425,12.158976,24.096035,0.355189,0.966886
207,10.547162,38.366014,21.380561,61.633986,61.400097,16.144578,23.511188,33.318223,32.773438,4.131312,2.098062,54.20354,8.994709,24.496486,4.333525,10.030526,9.469927,23.46407,0,1.002152
208,20.550403,48.283937,19.231022,51.716063,71.248535,14.330001,29.558163,46.231067,44.319844,7.759964,5.465771,128.255852,10.163934,33.315539,6.250931,14.054919,12.66797,24.289512,3.613326,1.301479
209,12.630704,27.703161,14.061234,72.296839,63.514509,18.149602,28.410206,18.687157,35.863778,4.053358,7.071692,70.43396,15.079365,26.83605,3.973776,6.258913,8.585874,23.138868,0,0.829439
210,7.382991,18.553107,22.438915,81.446893,45.848935,15.408091,29.104426,10.161727,18.676093,2.274828,3.170873,38.12825,20.618557,17.72723,1.944815,5.589632,6.533263,21.807295,0,0.608283
211,15.25932,28.644816,12.959427,71.355184,63.047713,14.011236,38.771536,19.330098,31.45675,6.253496,9.95134,131.367292,24.92163,24.810687,4.53593,10.711015,11.051858,22.787314,0.01067,0.965793
212,15.058156,34.993641,10.053684,65.006359,68.642737,5.056388,41.788377,22.498207,33.122088,6.517158,7.514483,0,10.875332,25.942612,7.126966,4.725616,10.162965,24.480758,3.853887,0.837628
213,13.875609,34.520006,15.742724,65.479994,64.361328,9.7886,29.438488,38.905419,34.429623,6.242622,4.801382,0,6.884058,33.541435,6.170188,11.49607,11.748788,24.304038,0,1.077281
214,18.156483,35.722509,17.213027,64.277491,60.663988,17.078644,32.474317,31.8657,45.78223,9.840679,8.805853,388.335179,9.62963,32.226261,5.239037,14.874854,13.830451,23.438101,75.3887,1.040699
215,8.137227,27.426536,18.549795,72.573464,61.900475,16.78067,21.936158,25.77636,23.337438,3.699498,2.64361,84.856397,12.621359,22.914778,4.107174,6.883547,7.864899,21.628333,25.298626,0.699619
216,12.429479,27.814553,21.28678,72.185447,47.507782,16.310474,29.803118,19.720872,28.86283,6.758718,4.767696,33.044059,11.566618,26.29441,2.816954,9.622146,9.05776,23.24262,0,0.784893
217,16.608519,32.220436,28.104727,67.779564,60.052849,32.936543,17.391685,27.05551,52.119816,6.445039,5.731142,80.890973,8.043876,24.800524,3.55616,9.997088,9.906474,23.265818,0.016258,0.747928
218,14.349832,32.027081,19.69313,67.972919,54.515375,23.75,23.538603,28.601479,43.663664,4.679644,3.940986,86.300543,14.084507,28.232739,3.820709,9.8074,10.902603,22.991067,0.032353,0.927394
219,22.17225,42.777226,24.328671,57.222774,69.664312,16.906285,23.625374,37.416327,45.137032,8.085426,4.642516,71.975498,13.959854,66.433231,4.818064,6.701557,10.137306,23.70056,5.185812,0.896382
220,11.301998,25.338629,14.148168,74.661371,62.576382,18.191413,27.050211,21.723936,35.201996,5.199451,4.144953,96.267876,15.12605,29.426214,4.281066,6.070165,8.553639,22.446195,0,0.887054
221,6.926538,16.61415,19.823323,83.38585,41.732661,21.524191,23.519904,7.308192,17.573943,2.152514,4.63065,60.934183,48.464619,18.562179,1.880946,5.850642,6.001436,22.221782,0,0.614052
222,15.931849,34.687534,22.107312,65.312466,62.001539,23.97887,21.611169,29.633721,44.803948,5.130915,3.918228,83.687083,17.771883,26.219406,4.41812,10.336933,11.265555,23.380574,95.35615,0.746907
223,26.677434,52.82045,10.376681,47.17955,80.64705,11.624184,27.302056,40.778634,58.095888,11.729195,18.672856,0,14.328063,37.25678,9.48756,8.966547,17.762345,23.494591,0,1.34
224,18.480791,38.827492,7.1132,61.172508,80.885425,11.218986,29.760518,32.861761,56.259205,11.971326,14.582376,0,17.782427,31.357041,9.379016,6.703171,14.509306,22.84263,0,1.263389
225,25.874972,41.56599,17.350112,58.43401,67.79893,20.603647,23.841962,44.495622,57.855436,9.949656,12.35443,187.761945,7.008086,31.563804,6.552695,16.072619,16.927072,23.830907,0,1.337531
226,20.782139,41.381062,23.113241,58.618938,69.877384,19.127786,24.195254,39.539796,48.767785,6.477539,3.01162,75.894246,10.764263,33.981131,4.214663,9.248697,10.797103,23.850217,0.060972,0.874215
227,18.611775,34.238564,20.449025,65.761436,65.454455,24.519941,20.573961,33.856457,59.517426,10.644637,6.699693,164.87214,15.354331,34.963745,3.617708,12.319226,14.041913,23.605134,0.184427,1.111136
228,14.455352,31.386254,20.811109,68.613746,60.990486,21.086324,19.408341,29.957004,54.097877,11.028469,6.11122,0,14.096916,20.323371,2.814576,8.113807,11.211333,23.242469,111.739444,0.996224
229,22.227211,48.123357,16.689919,51.876643,72.783563,13.490589,28.483722,48.241664,44.118316,8.147248,7.228503,59.037239,15.656566,41.353618,6.458958,11.724625,13.298761,24.740554,5678.164714,1.257829
230,21.601565,40.359948,21.996021,59.640052,76.026958,17.48286,23.408423,46.547413,40.204678,4.473606,2.950669,36.717063,17.391304,23.641137,5.186754,8.756265,10.69011,23.644853,19.496596,0.636923
231,5.995523,23.342983,15.036315,76.657017,57.451507,17.443617,21.923017,13.232173,25.920942,3.8579,6.647173,161.904762,20.634921,21.066343,3.994571,7.525136,7.836639,21.359434,0,0.675236
232,17.954047,37.94805,18.172114,62.05195,64.690769,23.371862,22.83122,36.66566,49.737422,7.12178,6.251645,80.985915,18.524333,28.476709,5.000425,12.25013,11.827778,23.648161,42.540832,1.157225
233,15.149459,24.876751,7.560585,75.123249,71.45654,10.819246,41.733853,16.581572,34.215525,6.469234,6.454985,261.814231,10.781671,23.270886,5.769995,6.871386,9.232038,23.624173,0,0.899902
234,8.704561,25.35795,10.979755,74.64205,64.498449,14.839852,33.07723,18.685379,28.674054,4.537376,3.735621,91.90612,9.400922,28.657673,5.02029,5.963296,8.204508,22.607153,1.671133,0.579948
235,7.712447,19.062216,19.818837,80.937784,51.5689,14.728556,42.366238,7.268298,14.875968,2.559197,4.391451,0,21.653543,19.382454,2.605384,6.462973,6.284667,22.14321,0,0.564737
236,21.818517,42.892391,16.075893,57.107609,71.274873,17.573423,27.15455,41.062925,56.126883,9.245118,10.247462,130.108736,18.915511,33.012325,6.275855,13.828331,15.365154,23.837266,0.785562,1.26602
